,State,Year,Quater,Registered Users,App Opens,Brand,Count,Percentge
2956,kerala,2021,1,6936943,108918733,8,138567,0.01997522539827702
2957,kerala,2021,1,6936943,108918733,9,135957,0.019598978973879418
2958,kerala,2021,1,6936943,108918733,10,530050,0.07640973841070915
2959,kerala,2021,2,7416083,87814415,0,1714598,0.23119994746552863
2960,kerala,2021,2,7416083,87814415,1,1605779,0.21652656800092449
2961,kerala,2021,2,7416083,87814415,2,999633,0.13479258525019205
2962,kerala,2021,2,7416083,87814415,3,831538,0.11212630710848301
2963,kerala,2021,2,7416083,87814415,4,444654,0.05995806681235903
2964,kerala,2021,2,7416083,87814415,5,427830,0.057689483788139914
2965,kerala,2021,2,7416083,87814415,6,427612,0.05766008821638054
2966,kerala,2021,2,7416083,87814415,7,146086,0.01969853897266252
2967,kerala,2021,2,7416083,87814415,8,138448,0.018668615224505983
2968,kerala,2021,2,7416083,87814415,9,138108,0.018622768919927136
2969,kerala,2021,2,7416083,87814415,10,541797,0.07305703024089671
2970,kerala,2021,3,7949425,116282717,0,1859763,0.2339493736968397
2971,kerala,2021,3,7949425,116282717,1,1678905,0.21119829421624833
2972,kerala,2021,3,7949425,116282717,2,1115818,0.14036461756667934
2973,kerala,2021,3,7949425,116282717,3,896805,0.11281381986747469
2974,kerala,2021,3,7949425,116282717,4,528624,0.06649839453796973
2975,kerala,2021,3,7949425,116282717,5,461244,0.05802230978970177
2976,kerala,2021,3,7949425,116282717,6,422903,0.053199193652371086
2977,kerala,2021,3,7949425,116282717,7,167667,0.021091714180585388
2978,kerala,2021,3,7949425,116282717,8,135436,0.017037207093594818
2979,kerala,2021,3,7949425,116282717,9,132669,0.01668913160385814
2980,kerala,2021,3,7949425,116282717,10,549591,0.06913594379467697
2981,kerala,2021,4,8473810,213542857,0,1989367,0.2347665335899672
2982,kerala,2021,4,8473810,213542857,1,1752657,0.20683222777003496
2983,kerala,2021,4,8473810,213542857,2,1227761,0.1448888988542344
2984,kerala,2021,4,8473810,213542857,3,961805,0.11350325296413302
2985,kerala,2021,4,8473810,213542857,4,622033,0.07340653141857087
2986,kerala,2021,4,8473810,213542857,5,507548,0.05989607980353583
2987,kerala,2021,4,8473810,213542857,6,412197,0.04864364435832288
2988,kerala,2021,4,8473810,213542857,7,185990,0.02194880461091292
2989,kerala,2021,4,8473810,213542857,8,137360,0.01620994570329049
2990,kerala,2021,4,8473810,213542857,9,125313,0.014788271155477878
2991,kerala,2021,4,8473810,213542857,10,551779,0.06511580977151954
2992,ladakh,2018,1,8784,0,0,2316,0.26366120218579236
2993,ladakh,2018,1,8784,0,1,1720,0.19581056466302368
2994,ladakh,2018,1,8784,0,2,1570,0.17873406193078326
2995,ladakh,2018,1,8784,0,3,1138,0.12955373406193077
2996,ladakh,2018,1,8784,0,4,429,0.04883879781420765
2997,ladakh,2018,1,8784,0,5,259,0.029485428051001822
2998,ladakh,2018,1,8784,0,6,233,0.026525500910746812
2999,ladakh,2018,1,8784,0,7,161,0.018328779599271403
3000,ladakh,2018,1,8784,0,8,159,0.018101092896174863
3001,ladakh,2018,1,8784,0,9,117,0.01331967213114754
3002,ladakh,2018,1,8784,0,10,682,0.07764116575591985
3003,ladakh,2018,2,12918,0,0,3442,0.26644991484749964
3004,ladakh,2018,2,12918,0,1,2443,0.18911596222325439
3005,ladakh,2018,2,12918,0,2,2394,0.18532280538783094
3006,ladakh,2018,2,12918,0,3,1754,0.1357795324353615
3007,ladakh,2018,2,12918,0,4,606,0.046911286576869486
3008,ladakh,2018,2,12918,0,5,358,0.027713268307787583
3009,ladakh,2018,2,12918,0,6,320,0.02477163647623471
3010,ladakh,2018,2,12918,0,7,265,0.02051401145688187
3011,ladakh,2018,2,12918,0,8,206,0.015946740981576096
3012,ladakh,2018,2,12918,0,9,188,0.014553336429787893
3013,ladakh,2018,2,12918,0,10,942,0.07292150487691593
3014,ladakh,2018,3,17749,0,0,4906,0.2764099385880895
3015,ladakh,2018,3,17749,0,1,3378,0.19032058144120795
3016,ladakh,2018,3,17749,0,2,3360,0.18930643979942532
3017,ladakh,2018,3,17749,0,3,2448,0.13792326328243845
3018,ladakh,2018,3,17749,0,4,819,0.04614344470110992
3019,ladakh,2018,3,17749,0,5,457,0.025747929460814695
3020,ladakh,2018,3,17749,0,6,440,0.024790129021353316
3021,ladakh,2018,3,17749,0,7,364,0.020508197644937744
3022,ladakh,2018,3,17749,0,8,240,0.013521888557101808
3023,ladakh,2018,3,17749,0,9,200,0.011268240464251508
3024,ladakh,2018,3,17749,0,10,1137,0.06405994703926982
3025,ladakh,2018,4,23883,0,0,6734,0.2819578779885274
3026,ladakh,2018,4,23883,0,1,4711,0.19725327638906334
3027,ladakh,2018,4,23883,0,2,4481,0.18762299543608424
3028,ladakh,2018,4,23883,0,3,3307,0.13846669178913873
3029,ladakh,2018,4,23883,0,4,1087,0.045513545199514296
3030,ladakh,2018,4,23883,0,5,591,0.024745634970481094
3031,ladakh,2018,4,23883,0,6,555,0.023238286647406105
3032,ladakh,2018,4,23883,0,7,486,0.020349202361512372
3033,ladakh,2018,4,23883,0,8,349,0.014612904576476992
3034,ladakh,2018,4,23883,0,9,278,0.011640078717079094
3035,ladakh,2018,4,23883,0,10,1304,0.054599505924716324
3036,ladakh,2019,1,29649,0,0,8452,0.28506863637896723
3037,ladakh,2019,1,29649,0,1,5967,0.2012546797531114
3038,ladakh,2019,1,29649,0,2,5464,0.1842895207258255
3039,ladakh,2019,1,29649,0,3,4167,0.14054436911868864
3040,ladakh,2019,1,29649,0,4,1345,0.045364093224054776
3041,ladakh,2019,1,29649,0,5,703,0.023710749097777328
3042,ladakh,2019,1,29649,0,6,669,0.022563998785793786
3043,ladakh,2019,1,29649,0,7,564,0.019022563998785793
3044,ladakh,2019,1,29649,0,8,380,0.01281662113393369
3045,ladakh,2019,1,29649,0,9,375,0.012647981382171405
3046,ladakh,2019,1,29649,0,10,1563,0.05271678640089042
3047,ladakh,2019,2,35516,157317,0,10276,0.28933438450275933
3048,ladakh,2019,2,35516,157317,1,7098,0.19985358711566617
3049,ladakh,2019,2,35516,157317,2,6545,0.18428313999324247
3050,ladakh,2019,2,35516,157317,3,5008,0.14100687014303412
3051,ladakh,2019,2,35516,157317,4,1573,0.04428989751098097
3052,ladakh,2019,2,35516,157317,5,862,0.02427075121072193
3053,ladakh,2019,2,35516,157317,6,777,0.021877463678342157
3054,ladakh,2019,2,35516,157317,7,658,0.018526861133010473
3055,ladakh,2019,2,35516,157317,8,465,0.013092690618312874
3056,ladakh,2019,2,35516,157317,9,458,0.012895596350940421
3057,ladakh,2019,2,35516,157317,10,1796,0.05056875774298907
3058,ladakh,2019,3,39173,503126,0,11485,0.29318663365072883
3059,ladakh,2019,3,39173,503126,1,7940,0.20269062874939373
3060,ladakh,2019,3,39173,503126,2,7048,0.1799198427488321
3061,ladakh,2019,3,39173,503126,3,5503,0.1404794118397876
3062,ladakh,2019,3,39173,503126,4,1760,0.044928905113215734
3063,ladakh,2019,3,39173,503126,5,953,0.024327981007326475
3064,ladakh,2019,3,39173,503126,6,884,0.022566563704592448
3065,ladakh,2019,3,39173,503126,7,683,0.017435478518367242
3066,ladakh,2019,3,39173,503126,8,560,0.01429556071784137
3067,ladakh,2019,3,39173,503126,9,442,0.011283281852296224
3068,ladakh,2019,3,39173,503126,10,1915,0.04888571209761826
3069,ladakh,2019,4,43108,470440,0,12590,0.29205715876403454
3070,ladakh,2019,4,43108,470440,1,8910,0.20669017351767655
3071,ladakh,2019,4,43108,470440,2,7684,0.17824997680244967
3072,ladakh,2019,4,43108,470440,3,6141,0.1424561566298599
3073,ladakh,2019,4,43108,470440,4,2003,0.04646469332838452
3074,ladakh,2019,4,43108,470440,5,1058,0.02454300825832792
3075,ladakh,2019,4,43108,470440,6,954,0.02213046302310476
3076,ladakh,2019,4,43108,470440,7,752,0.017444557854690543
3077,ladakh,2019,4,43108,470440,8,607,0.01408091305558133
3078,ladakh,2019,4,43108,470440,9,433,0.010044539296650274
3079,ladakh,2019,4,43108,470440,10,1976,0.045838359469240045
3080,ladakh,2020,1,47790,590484,0,13890,0.290646578782172
3081,ladakh,2020,1,47790,590484,1,10052,0.21033689056287927
3082,ladakh,2020,1,47790,590484,2,8475,0.177338355304457
3083,ladakh,2020,1,47790,590484,3,6916,0.1447164678803097
3084,ladakh,2020,1,47790,590484,4,2292,0.047959824231010674
3085,ladakh,2020,1,47790,590484,5,1130,0.023645114040594266
3086,ladakh,2020,1,47790,590484,6,1058,0.022138522703494454
3087,ladakh,2020,1,47790,590484,7,787,0.01646788030968822
3088,ladakh,2020,1,47790,590484,8,703,0.014710190416405106
3089,ladakh,2020,1,47790,590484,9,453,0.009478970495919649
3090,ladakh,2020,1,47790,590484,10,2034,0.04256120527306968
3091,ladakh,2020,2,53034,695673,0,15512,0.2924916091563902
3092,ladakh,2020,2,53034,695673,1,11201,0.21120413319757136
3093,ladakh,2020,2,53034,695673,2,9371,0.17669796734170531
3094,ladakh,2020,2,53034,695673,3,7736,0.14586868801146435
3095,ladakh,2020,2,53034,695673,4,2628,0.04955311686842403
3096,ladakh,2020,2,53034,695673,5,1234,0.02326809216728891
3097,ladakh,2020,2,53034,695673,6,1131,0.02132594184862541
3098,ladakh,2020,2,53034,695673,7,828,0.015612625862654146
3099,ladakh,2020,2,53034,695673,8,786,0.014820681072519515
3100,ladakh,2020,2,53034,695673,9,461,0.008692536863144399
3101,ladakh,2020,2,53034,695673,10,2146,0.04046460761021232
3102,ladakh,2020,3,58401,1015680,0,17122,0.2931799113028887
3103,ladakh,2020,3,58401,1015680,1,12388,0.21211965548535128
3104,ladakh,2020,3,58401,1015680,2,10309,0.17652094998373316
3105,ladakh,2020,3,58401,1015680,3,8583,0.14696666152976834
3106,ladakh,2020,3,58401,1015680,4,3003,0.05142035239122618
3107,ladakh,2020,3,58401,1015680,5,1338,0.022910566599886988
3108,ladakh,2020,3,58401,1015680,6,1228,0.021027037208266982
3109,ladakh,2020,3,58401,1015680,7,865,0.01481139021592096
3110,ladakh,2020,3,58401,1015680,8,851,0.014571668293351141
3111,ladakh,2020,3,58401,1015680,9,500,0.008561497234636393
3112,ladakh,2020,3,58401,1015680,10,2214,0.03791030975496995
3113,ladakh,2020,4,64853,1232757,0,18866,0.2909040445314789
3114,ladakh,2020,4,64853,1232757,1,13750,0.2120179482830401
3115,ladakh,2020,4,64853,1232757,2,11484,0.1770773904059951
3116,ladakh,2020,4,64853,1232757,3,9683,0.1493068940527038
3117,ladakh,2020,4,64853,1232757,4,3480,0.05365981527454397
3118,ladakh,2020,4,64853,1232757,5,1484,0.022882518927420475
3119,ladakh,2020,4,64853,1232757,6,1397,0.021541023545556873
3120,ladakh,2020,4,64853,1232757,7,924,0.014247606124620294
3121,ladakh,2020,4,64853,1232757,8,912,0.014062572278846006
3122,ladakh,2020,4,64853,1232757,9,524,0.00807981126547731
3123,ladakh,2020,4,64853,1232757,10,2349,0.03622037531031718
3124,ladakh,2021,1,69919,1184204,0,20199,0.28889143151360863
3125,ladakh,2021,1,69919,1184204,1,15183,0.21715127504683993
3126,ladakh,2021,1,69919,1184204,2,12232,0.17494529384001486
3127,ladakh,2021,1,69919,1184204,3,10382,0.148486105350477
3128,ladakh,2021,1,69919,1184204,4,3940,0.056350920350691516
3129,ladakh,2021,1,69919,1184204,5,1613,0.023069551910067362
3130,ladakh,2021,1,69919,1184204,6,1531,0.02189676625809866
3131,ladakh,2021,1,69919,1184204,7,941,0.013458430469543328
3132,ladakh,2021,1,69919,1184204,8,924,0.013215291980720549
3133,ladakh,2021,1,69919,1184204,9,520,0.007437177305167408
3134,ladakh,2021,1,69919,1184204,10,2454,0.03509775597477081
3135,ladakh,2021,2,75048,4391632,0,21227,0.2828456454535764
3136,ladakh,2021,2,75048,4391632,1,16463,0.2193662722524251
3137,ladakh,2021,2,75048,4391632,2,13134,0.1750079948832747
3138,ladakh,2021,2,75048,4391632,3,11029,0.14695927939452083
3139,ladakh,2021,2,75048,4391632,4,4715,0.06282645773371709
3140,ladakh,2021,2,75048,4391632,5,1823,0.024291120349642894
3141,ladakh,2021,2,75048,4391632,6,1741,0.023198486302099988
3142,ladakh,2021,2,75048,4391632,7,922,0.012285470632128771
3143,ladakh,2021,2,75048,4391632,8,894,0.011912376079309242
3144,ladakh,2021,2,75048,4391632,9,490,0.006529154674341755
3145,ladakh,2021,2,75048,4391632,10,2610,0.034777742244963224
3146,ladakh,2021,3,81210,7099550,0,22384,0.27563107991626645
3147,ladakh,2021,3,81210,7099550,1,18124,0.22317448590075115
3148,ladakh,2021,3,81210,7099550,2,13661,0.1682181997290974
3149,ladakh,2021,3,81210,7099550,3,12095,0.14893486023888683
3150,ladakh,2021,3,81210,7099550,4,5579,0.0686984361531831
3151,ladakh,2021,3,81210,7099550,5,2176,0.02679472971308952
3152,ladakh,2021,3,81210,7099550,6,2004,0.02467676394532693
3153,ladakh,2021,3,81210,7099550,7,1013,0.01247383327176456
3154,ladakh,2021,3,81210,7099550,8,910,0.011205516561999754
3155,ladakh,2021,3,81210,7099550,9,476,0.005861347124738333
3156,ladakh,2021,3,81210,7099550,10,2788,0.03433074744489595
3157,ladakh,2021,4,87057,2665203,0,23462,0.2695015909117015
3158,ladakh,2021,4,87057,2665203,1,19473,0.22368103656225233
3159,ladakh,2021,4,87057,2665203,2,14073,0.16165271029325615
3160,ladakh,2021,4,87057,2665203,3,12900,0.14817877942037974
3161,ladakh,2021,4,87057,2665203,4,6879,0.07901719563044901
3162,ladakh,2021,4,87057,2665203,5,2678,0.030761455138587364
3163,ladakh,2021,4,87057,2665203,6,2358,0.027085702470794996
3164,ladakh,2021,4,87057,2665203,7,958,0.011004284549203396
3165,ladakh,2021,4,87057,2665203,8,912,0.010475895103208243
3166,ladakh,2021,4,87057,2665203,9,449,0.005157540461996163
3167,ladakh,2021,4,87057,2665203,10,2915,0.03348380945817108
3168,lakshadweep,2018,1,501,0,0,102,0.20359281437125748
3169,lakshadweep,2018,1,501,0,1,100,0.1996007984031936
3170,lakshadweep,2018,1,501,0,2,67,0.13373253493013973
3171,lakshadweep,2018,1,501,0,3,56,0.11177644710578842
3172,lakshadweep,2018,1,501,0,4,25,0.0499001996007984
3173,lakshadweep,2018,1,501,0,5,22,0.043912175648702596
3174,lakshadweep,2018,1,501,0,6,20,0.03992015968063872
3175,lakshadweep,2018,1,501,0,7,20,0.03992015968063872
3176,lakshadweep,2018,1,501,0,8,12,0.023952095808383235
3177,lakshadweep,2018,1,501,0,9,10,0.01996007984031936
3178,lakshadweep,2018,1,501,0,10,67,0.13373253493013973
3179,lakshadweep,2018,2,686,0,0,147,0.21428571428571427
3180,lakshadweep,2018,2,686,0,1,128,0.18658892128279883
3181,lakshadweep,2018,2,686,0,2,97,0.141399416909621
3182,lakshadweep,2018,2,686,0,3,87,0.12682215743440234
3183,lakshadweep,2018,2,686,0,4,35,0.05102040816326531
3184,lakshadweep,2018,2,686,0,5,31,0.04518950437317784
3185,lakshadweep,2018,2,686,0,6,29,0.04227405247813411
3186,lakshadweep,2018,2,686,0,7,24,0.03498542274052478
3187,lakshadweep,2018,2,686,0,8,16,0.023323615160349854
3188,lakshadweep,2018,2,686,0,9,15,0.021865889212827987
3189,lakshadweep,2018,2,686,0,10,77,0.11224489795918367
3190,lakshadweep,2018,3,918,0,0,195,0.21241830065359477
3191,lakshadweep,2018,3,918,0,1,166,0.18082788671023964
3192,lakshadweep,2018,3,918,0,2,134,0.14596949891067537
3193,lakshadweep,2018,3,918,0,3,121,0.1318082788671024
3194,lakshadweep,2018,3,918,0,4,46,0.05010893246187364
3195,lakshadweep,2018,3,918,0,5,44,0.04793028322440087
3196,lakshadweep,2018,3,918,0,6,40,0.04357298474945534
3197,lakshadweep,2018,3,918,0,7,35,0.03812636165577342
3198,lakshadweep,2018,3,918,0,8,18,0.0196078431372549
3199,lakshadweep,2018,3,918,0,9,16,0.017429193899782137
3200,lakshadweep,2018,3,918,0,10,103,0.11220043572984749
3201,lakshadweep,2018,4,1156,0,0,245,0.21193771626297578
3202,lakshadweep,2018,4,1156,0,1,198,0.17128027681660898
3203,lakshadweep,2018,4,1156,0,2,190,0.1643598615916955
3204,lakshadweep,2018,4,1156,0,3,153,0.1323529411764706
3205,lakshadweep,2018,4,1156,0,4,62,0.05363321799307959
3206,lakshadweep,2018,4,1156,0,5,55,0.04757785467128028
3207,lakshadweep,2018,4,1156,0,6,51,0.04411764705882353
3208,lakshadweep,2018,4,1156,0,7,47,0.04065743944636678
3209,lakshadweep,2018,4,1156,0,8,24,0.020761245674740483
3210,lakshadweep,2018,4,1156,0,9,18,0.015570934256055362
3211,lakshadweep,2018,4,1156,0,10,113,0.09775086505190311
3212,lakshadweep,2019,1,1416,0,0,298,0.21045197740112995
3213,lakshadweep,2019,1,1416,0,1,240,0.1694915254237288
3214,lakshadweep,2019,1,1416,0,2,231,0.163135593220339
3215,lakshadweep,2019,1,1416,0,3,198,0.13983050847457626
3216,lakshadweep,2019,1,1416,0,4,97,0.06850282485875706
3217,lakshadweep,2019,1,1416,0,5,67,0.04731638418079096
3218,lakshadweep,2019,1,1416,0,6,55,0.03884180790960452
3219,lakshadweep,2019,1,1416,0,7,52,0.03672316384180791
3220,lakshadweep,2019,1,1416,0,8,31,0.021892655367231638
3221,lakshadweep,2019,1,1416,0,9,24,0.01694915254237288
3222,lakshadweep,2019,1,1416,0,10,123,0.08686440677966102
3223,lakshadweep,2019,2,1747,4580,0,377,0.21579851173440184
3224,lakshadweep,2019,2,1747,4580,1,309,0.17687464224384658
3225,lakshadweep,2019,2,1747,4580,2,277,0.15855752718946767
3226,lakshadweep,2019,2,1747,4580,3,246,0.14081282198053807
3227,lakshadweep,2019,2,1747,4580,4,132,0.0755580995993131
3228,lakshadweep,2019,2,1747,4580,5,86,0.04922724670864339
3229,lakshadweep,2019,2,1747,4580,6,58,0.03319977103606182
3230,lakshadweep,2019,2,1747,4580,7,57,0.03262736119061248
3231,lakshadweep,2019,2,1747,4580,8,36,0.0206067544361763
3232,lakshadweep,2019,2,1747,4580,9,32,0.018317115054378934
3233,lakshadweep,2019,2,1747,4580,10,137,0.07842014882655982
3234,lakshadweep,2019,3,2117,15038,0,442,0.20878601794992915
3235,lakshadweep,2019,3,2117,15038,1,378,0.17855455833726971
3236,lakshadweep,2019,3,2117,15038,2,343,0.1620217288615966
3237,lakshadweep,2019,3,2117,15038,3,331,0.15635333018422296
3238,lakshadweep,2019,3,2117,15038,4,174,0.0821917808219178
3239,lakshadweep,2019,3,2117,15038,5,103,0.04865375531412376
3240,lakshadweep,2019,3,2117,15038,6,68,0.03212092583845064
3241,lakshadweep,2019,3,2117,15038,7,64,0.030231459612659425
3242,lakshadweep,2019,3,2117,15038,8,36,0.017005196032120924
3243,lakshadweep,2019,3,2117,15038,9,33,0.015588096362777516
3244,lakshadweep,2019,3,2117,15038,10,145,0.0684931506849315
3245,lakshadweep,2019,4,2427,17760,0,496,0.20436753193242688
3246,lakshadweep,2019,4,2427,17760,1,462,0.1903584672435105
3247,lakshadweep,2019,4,2427,17760,2,394,0.16234033786567778
3248,lakshadweep,2019,4,2427,17760,3,371,0.15286361763494025
3249,lakshadweep,2019,4,2427,17760,4,202,0.08323032550473836
3250,lakshadweep,2019,4,2427,17760,5,124,0.05109188298310672
3251,lakshadweep,2019,4,2427,17760,6,72,0.029666254635352288
3252,lakshadweep,2019,4,2427,17760,7,70,0.0288421920065925
3253,lakshadweep,2019,4,2427,17760,8,37,0.015245158632056036
3254,lakshadweep,2019,4,2427,17760,9,35,0.01442109600329625
3255,lakshadweep,2019,4,2427,17760,10,164,0.06757313555830242
3256,lakshadweep,2020,1,2772,21982,0,560,0.20202020202020202
3257,lakshadweep,2020,1,2772,21982,1,548,0.1976911976911977
3258,lakshadweep,2020,1,2772,21982,2,431,0.15548340548340547
3259,lakshadweep,2020,1,2772,21982,3,426,0.15367965367965367
3260,lakshadweep,2020,1,2772,21982,4,237,0.0854978354978355
3261,lakshadweep,2020,1,2772,21982,5,152,0.05483405483405483
3262,lakshadweep,2020,1,2772,21982,6,81,0.02922077922077922
3263,lakshadweep,2020,1,2772,21982,7,77,0.027777777777777776
3264,lakshadweep,2020,1,2772,21982,8,47,0.016955266955266956
3265,lakshadweep,2020,1,2772,21982,9,38,0.013708513708513708
3266,lakshadweep,2020,1,2772,21982,10,175,0.06313131313131314
3267,lakshadweep,2020,2,3187,29202,0,654,0.20520866018198933
3268,lakshadweep,2020,2,3187,29202,1,654,0.20520866018198933
3269,lakshadweep,2020,2,3187,29202,2,495,0.15531848133040477
3270,lakshadweep,2020,2,3187,29202,3,489,0.1534358330718544
3271,lakshadweep,2020,2,3187,29202,4,266,0.08346407279573266
3272,lakshadweep,2020,2,3187,29202,5,195,0.06118606840288673
3273,lakshadweep,2020,2,3187,29202,6,85,0.026670850329463446
3274,lakshadweep,2020,2,3187,29202,7,81,0.02541575149042987
3275,lakshadweep,2020,2,3187,29202,8,44,0.013806087229369313
3276,lakshadweep,2020,2,3187,29202,9,41,0.012864763100094132
3277,lakshadweep,2020,2,3187,29202,10,183,0.057420771885786
3278,lakshadweep,2020,3,3644,32128,0,784,0.21514818880351264
3279,lakshadweep,2020,3,3644,32128,1,736,0.20197585071350166
3280,lakshadweep,2020,3,3644,32128,2,567,0.15559824368825467
3281,lakshadweep,2020,3,3644,32128,3,550,0.1509330406147091
3282,lakshadweep,2020,3,3644,32128,4,302,0.08287596048298573
3283,lakshadweep,2020,3,3644,32128,5,222,0.06092206366630077
3284,lakshadweep,2020,3,3644,32128,6,91,0.024972557628979142
3285,lakshadweep,2020,3,3644,32128,7,87,0.023874862788144897
3286,lakshadweep,2020,3,3644,32128,8,50,0.013721185510428101
3287,lakshadweep,2020,3,3644,32128,9,44,0.012074643249176729
3288,lakshadweep,2020,3,3644,32128,10,211,0.05790340285400659
3289,lakshadweep,2020,4,4179,41144,0,934,0.22349844460397225
3290,lakshadweep,2020,4,4179,41144,1,838,0.2005264417324719
3291,lakshadweep,2020,4,4179,41144,2,639,0.15290739411342427
3292,lakshadweep,2020,4,4179,41144,3,635,0.15195022732711175
3293,lakshadweep,2020,4,4179,41144,4,346,0.08279492701603254
3294,lakshadweep,2020,4,4179,41144,5,272,0.06508734146925102
3295,lakshadweep,2020,4,4179,41144,6,101,0.024168461354391
3296,lakshadweep,2020,4,4179,41144,7,97,0.023211294568078487
3297,lakshadweep,2020,4,4179,41144,8,52,0.012443168222062694
3298,lakshadweep,2020,4,4179,41144,9,47,0.01124670973917205
3299,lakshadweep,2020,4,4179,41144,10,218,0.052165589854032066
3300,lakshadweep,2021,1,4577,47283,0,1032,0.22547520209744373
3301,lakshadweep,2021,1,4577,47283,1,921,0.20122350884859078
3302,lakshadweep,2021,1,4577,47283,2,720,0.15730828053310028
3303,lakshadweep,2021,1,4577,47283,3,693,0.15140922001310902
3304,lakshadweep,2021,1,4577,47283,4,371,0.08105746121913918
3305,lakshadweep,2021,1,4577,47283,5,302,0.06598208433471707
3306,lakshadweep,2021,1,4577,47283,6,106,0.023159274634039766
3307,lakshadweep,2021,1,4577,47283,7,103,0.022503823465151847
3308,lakshadweep,2021,1,4577,47283,8,54,0.01179812103998252
3309,lakshadweep,2021,1,4577,47283,9,46,0.010050251256281407
3310,lakshadweep,2021,1,4577,47283,10,229,0.0500327725584444
3311,lakshadweep,2021,2,4896,40301,0,1118,0.22834967320261437
3312,lakshadweep,2021,2,4896,40301,1,970,0.19812091503267973
3313,lakshadweep,2021,2,4896,40301,2,771,0.15747549019607843
3314,lakshadweep,2021,2,4896,40301,3,717,0.14644607843137256
3315,lakshadweep,2021,2,4896,40301,4,379,0.07741013071895425
3316,lakshadweep,2021,2,4896,40301,5,350,0.07148692810457516
3317,lakshadweep,2021,2,4896,40301,6,121,0.0247140522875817
3318,lakshadweep,2021,2,4896,40301,7,118,0.024101307189542485
3319,lakshadweep,2021,2,4896,40301,8,60,0.012254901960784314
3320,lakshadweep,2021,2,4896,40301,9,42,0.00857843137254902
3321,lakshadweep,2021,2,4896,40301,10,250,0.05106209150326797
3322,lakshadweep,2021,3,5287,49127,0,1234,0.23340268583317572
3323,lakshadweep,2021,3,5287,49127,1,1046,0.19784376773217324
3324,lakshadweep,2021,3,5287,49127,2,816,0.15434083601286175
3325,lakshadweep,2021,3,5287,49127,3,774,0.14639682239455268
3326,lakshadweep,2021,3,5287,49127,4,413,0.07811613391337242
3327,lakshadweep,2021,3,5287,49127,5,398,0.07527898619254776
3328,lakshadweep,2021,3,5287,49127,6,134,0.025345186306033666
3329,lakshadweep,2021,3,5287,49127,7,132,0.024966899943257046
3330,lakshadweep,2021,3,5287,49127,8,55,0.010402874976357102
3331,lakshadweep,2021,3,5287,49127,9,46,0.008700586343862303
3332,lakshadweep,2021,3,5287,49127,10,239,0.04520522035180632
3333,lakshadweep,2021,4,5638,67320,0,1354,0.24015608371763036
3334,lakshadweep,2021,4,5638,67320,1,1146,0.2032635686413622
3335,lakshadweep,2021,4,5638,67320,2,899,0.15945370698829373
3336,lakshadweep,2021,4,5638,67320,3,776,0.1376374600922313
3337,lakshadweep,2021,4,5638,67320,4,448,0.07946080170273147
3338,lakshadweep,2021,4,5638,67320,5,396,0.07023767293366442
3339,lakshadweep,2021,4,5638,67320,6,151,0.02678254700248315
3340,lakshadweep,2021,4,5638,67320,7,143,0.025363604114934372
3341,lakshadweep,2021,4,5638,67320,8,46,0.008158921603405462
3342,lakshadweep,2021,4,5638,67320,9,45,0.007981553742461865
3343,lakshadweep,2021,4,5638,67320,10,234,0.0415040794608017
3344,madhya-pradesh,2018,1,2553603,0,0,652241,0.2554198910323962
3345,madhya-pradesh,2018,1,2553603,0,1,490595,0.19211874359483444
3346,madhya-pradesh,2018,1,2553603,0,2,380809,0.1491261562584317
3347,madhya-pradesh,2018,1,2553603,0,3,256901,0.10060334358943031
3348,madhya-pradesh,2018,1,2553603,0,4,146657,0.057431401827143846
3349,madhya-pradesh,2018,1,2553603,0,5,66919,0.02620571796007445
3350,madhya-pradesh,2018,1,2553603,0,6,59025,0.02311439953665468
3351,madhya-pradesh,2018,1,2553603,0,7,57650,0.02257594465545349
3352,madhya-pradesh,2018,1,2553603,0,8,55940,0.021906302585014192
3353,madhya-pradesh,2018,1,2553603,0,9,51523,0.02017658970482099
3354,madhya-pradesh,2018,1,2553603,0,10,335343,0.1313215092557457
3355,madhya-pradesh,2018,2,3441662,0,0,890108,0.2586273724729506
3356,madhya-pradesh,2018,2,3441662,0,1,654270,0.19010292120492947
3357,madhya-pradesh,2018,2,3441662,0,2,531042,0.15429812689334396
3358,madhya-pradesh,2018,2,3441662,0,3,352090,0.10230231789176276
3359,madhya-pradesh,2018,2,3441662,0,4,192521,0.055938380933397876
3360,madhya-pradesh,2018,2,3441662,0,5,85306,0.02478628058188166
3361,madhya-pradesh,2018,2,3441662,0,6,82296,0.02391170312482748
3362,madhya-pradesh,2018,2,3441662,0,7,72862,0.02117058560660518
3363,madhya-pradesh,2018,2,3441662,0,8,68143,0.019799445732904625
3364,madhya-pradesh,2018,2,3441662,0,9,65308,0.018975715802423365
3365,madhya-pradesh,2018,2,3441662,0,10,447716,0.13008714975497304
3366,madhya-pradesh,2018,3,4309309,0,0,1132909,0.26289806555993084
3367,madhya-pradesh,2018,3,4309309,0,1,816822,0.18954825472018832
3368,madhya-pradesh,2018,3,4309309,0,2,697677,0.16189997050571217
3369,madhya-pradesh,2018,3,4309309,0,3,452478,0.10500012879095001
3370,madhya-pradesh,2018,3,4309309,0,4,239549,0.05558872663807585
3371,madhya-pradesh,2018,3,4309309,0,5,99876,0.023176801663561373
3372,madhya-pradesh,2018,3,4309309,0,6,90871,0.02108713949266576
